código,nome do território,ano,concelhos apurados,concelhos por apurar,total de concelhos,freguesias apuradas,freguesias por apurar,total de freguesias,consulados apurados,consulados por apurar,total de consulados,inscritos,votos,% votos,brancos,% brancos,nulos,% nulos,mandatos,mandatos por atribuir,opção 1,votos 1,% votos1,mandatos 1,opção 2,votos 2,% votos2,mandatos 2,opção 3,votos 3,% votos3,mandatos 3,opção 4,votos 4,% votos4,mandatos 4,opção 5,votos 5,% votos5,mandatos 5,opção 6,votos 6,% votos6,mandatos 6,opção 7,votos 7,% votos7,mandatos 7,opção 8,votos 8,% votos8,mandatos 8,opção 9,votos 9,% votos9,mandatos 9,opção 10,votos 10,% votos10,mandatos 10,opção 11,votos 11,% votos11,mandatos 11,opção 12,votos 12,% votos12,mandatos 12,opção 13,votos 13,% votos13,mandatos 13,opção 14,votos 14,% votos14,mandatos 14,opção 15,votos 15,% votos15,mandatos 15,opção 16,votos 16,% votos16,mandatos 16,opção 17,votos 17,% votos17,mandatos 17,opção 18,votos 18,% votos18,mandatos 18,opção 19,votos 19,% votos19,mandatos 19,opção 20,votos 20,% votos20,mandatos 20
142121,Matas e Cercal,2024,,,,1,0,1,,,,1595,1097,68.78,24,2.19,15,1.37,,,ADN,16,1.46,,B.E.,28,2.55,,CH,236,21.51,,E,1,0.09,,IL,47,4.28,,,,,,L,12,1.09,,MPT.A,2,0.18,,,,,,ND,3,0.27,,PAN,7,0.64,,PCP-PEV,5,0.46,,,,,,,,,,PPD/PSD.CDS-PP.PPM,583,53.14,,,,,,PS,112,10.21,,,,,,R.I.R.,2,0.18,,VP,4,0.36,
142122,Rio de Couros e Casal dos Bernardos,2024,,,,1,0,1,,,,2500,1498,59.92,10,0.67,20,1.34,,,ADN,56,3.74,,B.E.,23,1.54,,CH,335,22.36,,E,3,0.2,,IL,62,4.14,,,,,,L,13,0.87,,MPT.A,2,0.13,,,,,,ND,9,0.6,,PAN,10,0.67,,PCP-PEV,7,0.47,,,,,,,,,,PPD/PSD.CDS-PP.PPM,789,52.67,,,,,,PS,155,10.35,,,,,,R.I.R.,3,0.2,,VP,1,0.07,
150104,Torrão,2024,,,,1,0,1,,,,1688,1098,65.05,13,1.18,13,1.18,,,ADN,18,1.64,,B.E.,54,4.92,,CH,228,20.77,,E,0,0,,IL,20,1.82,,JPP,0,0,,L,18,1.64,,MPT.A,0,0,,,,,,ND,2,0.18,,PAN,7,0.64,,PCP-PEV,174,15.85,,PCTP/MRPP,7,0.64,,,,,,PPD/PSD.CDS-PP.PPM,89,8.11,,,,,,PS,452,41.17,,PTP,0,0,,R.I.R.,1,0.09,,VP,2,0.18,
150105,São Martinho,2024,,,,1,0,1,,,,326,240,73.62,3,1.25,2,0.83,,,ADN,3,1.25,,B.E.,4,1.67,,CH,22,9.17,,E,0,0,,IL,1,0.42,,JPP,0,0,,L,2,0.83,,MPT.A,0,0,,,,,,ND,2,0.83,,PAN,1,0.42,,PCP-PEV,98,40.83,,PCTP/MRPP,3,1.25,,,,,,PPD/PSD.CDS-PP.PPM,13,5.42,,,,,,PS,86,35.83,,PTP,0,0,,R.I.R.,0,0,,VP,0,0,
150106,Comporta,2024,,,,1,0,1,,,,973,641,65.88,8,1.25,8,1.25,,,ADN,10,1.56,,B.E.,32,4.99,,CH,141,22,,E,3,0.47,,IL,20,3.12,,JPP,1,0.16,,L,11,1.72,,MPT.A,0,0,,,,,,ND,2,0.31,,PAN,9,1.4,,PCP-PEV,80,12.48,,PCTP/MRPP,6,0.94,,,,,,PPD/PSD.CDS-PP.PPM,78,12.17,,,,,,PS,227,35.41,,PTP,2,0.31,,R.I.R.,1,0.16,,VP,2,0.31,
150107,Santa Maria do Castelo e Santiago e Santa Susana,2024,,,,1,0,1,,,,6893,4487,65.1,53,1.18,47,1.05,,,ADN,91,2.03,,B.E.,239,5.33,,CH,667,14.87,,E,2,0.04,,IL,122,2.72,,JPP,2,0.04,,L,96,2.14,,MPT.A,4,0.09,,,,,,ND,7,0.16,,PAN,52,1.16,,PCP-PEV,735,16.38,,PCTP/MRPP,59,1.31,,,,,,PPD/PSD.CDS-PP.PPM,642,14.31,,,,,,PS,1648,36.73,,PTP,4,0.09,,R.I.R.,10,0.22,,VP,7,0.16,
150201,Alcochete,2024,,,,1,0,1,,,,10777,7913,73.42,93,1.18,68,0.86,,,ADN,113,1.43,,B.E.,411,5.19,,CH,1490,18.83,,E,3,0.04,,IL,563,7.11,,JPP,4,0.05,,L,368,4.65,,MPT.A,7,0.09,,,,,,ND,21,0.27,,PAN,173,2.19,,PCP-PEV,433,5.47,,PCTP/MRPP,38,0.48,,,,,,PPD/PSD.CDS-PP.PPM,1914,24.19,,,,,,PS,2182,27.57,,PTP,6,0.08,,R.I.R.,13,0.16,,VP,13,0.16,
150202,Samouco,2024,,,,1,0,1,,,,2758,2045,74.15,30,1.47,19,0.93,,,ADN,21,1.03,,B.E.,109,5.33,,CH,531,25.97,,E,1,0.05,,IL,124,6.06,,JPP,3,0.15,,L,106,5.18,,MPT.A,1,0.05,,,,,,ND,8,0.39,,PAN,44,2.15,,PCP-PEV,195,9.54,,PCTP/MRPP,16,0.78,,,,,,PPD/PSD.CDS-PP.PPM,301,14.72,,,,,,PS,521,25.48,,PTP,0,0,,R.I.R.,13,0.64,,VP,2,0.1,
150203,São Francisco,2024,,,,1,0,1,,,,1978,1538,77.76,27,1.76,11,0.72,,,ADN,22,1.43,,B.E.,70,4.55,,CH,318,20.68,,E,1,0.07,,IL,160,10.4,,JPP,1,0.07,,L,72,4.68,,MPT.A,0,0,,,,,,ND,7,0.46,,PAN,34,2.21,,PCP-PEV,55,3.58,,PCTP/MRPP,4,0.26,,,,,,PPD/PSD.CDS-PP.PPM,375,24.38,,,,,,PS,377,24.51,,PTP,1,0.07,,R.I.R.,2,0.13,,VP,1,0.07,
150303,Costa da Caparica,2024,,,,1,0,1,,,,12302,7832,63.66,74,0.94,98,1.25,,,ADN,120,1.53,,B.E.,478,6.1,,CH,1319,16.84,,E,12,0.15,,IL,445,5.68,,JPP,5,0.06,,L,418,5.34,,MPT.A,9,0.11,,,,,,ND,17,0.22,,PAN,217,2.77,,PCP-PEV,390,4.98,,PCTP/MRPP,20,0.26,,,,,,PPD/PSD.CDS-PP.PPM,1844,23.54,,,,,,PS,2329,29.74,,PTP,5,0.06,,R.I.R.,16,0.2,,VP,16,0.2,
150312,Almada Cova da Piedade Pragal e Cacilhas,2024,,,,1,0,1,,,,41728,28369,67.99,298,1.05,269,0.95,,,ADN,410,1.45,,B.E.,1996,7.04,,CH,3657,12.89,,E,18,0.06,,IL,1358,4.79,,JPP,18,0.06,,L,1876,6.61,,MPT.A,21,0.07,,,,,,ND,47,0.17,,PAN,768,2.71,,PCP-PEV,2534,8.93,,PCTP/MRPP,110,0.39,,,,,,PPD/PSD.CDS-PP.PPM,5322,18.76,,,,,,PS,9551,33.67,,PTP,22,0.08,,R.I.R.,43,0.15,,VP,51,0.18,
150313,Caparica e Trafaria,2024,,,,1,0,1,,,,22152,13322,60.14,166,1.25,170,1.28,,,ADN,220,1.65,,B.E.,761,5.71,,CH,2615,19.63,,E,16,0.12,,IL,545,4.09,,JPP,18,0.14,,L,467,3.51,,MPT.A,10,0.08,,,,,,ND,42,0.32,,PAN,341,2.56,,PCP-PEV,1014,7.61,,PCTP/MRPP,62,0.47,,,,,,PPD/PSD.CDS-PP.PPM,1930,14.49,,,,,,PS,4868,36.54,,PTP,12,0.09,,R.I.R.,30,0.23,,VP,35,0.26,
150314,Charneca de Caparica e Sobreda,2024,,,,1,0,1,,,,40860,30132,73.74,380,1.26,281,0.93,,,ADN,527,1.75,,B.E.,1541,5.11,,CH,5419,17.98,,E,21,0.07,,IL,2418,8.02,,JPP,23,0.08,,L,1643,5.45,,MPT.A,19,0.06,,,,,,ND,66,0.22,,PAN,837,2.78,,PCP-PEV,1424,4.73,,PCTP/MRPP,92,0.31,,,,,,PPD/PSD.CDS-PP.PPM,7191,23.86,,,,,,PS,8125,26.96,,PTP,13,0.04,,R.I.R.,59,0.2,,VP,53,0.18,
150315,Laranjeiro e Feijó,2024,,,,1,0,1,,,,33951,21483,63.28,270,1.26,229,1.07,,,ADN,309,1.44,,B.E.,1313,6.11,,CH,4024,18.73,,E,29,0.13,,IL,968,4.51,,JPP,19,0.09,,L,976,4.54,,MPT.A,16,0.07,,,,,,ND,52,0.24,,PAN,581,2.7,,PCP-PEV,1685,7.84,,PCTP/MRPP,86,0.4,,,,,,PPD/PSD.CDS-PP.PPM,3275,15.24,,,,,,PS,7546,35.13,,PTP,18,0.08,,R.I.R.,39,0.18,,VP,48,0.22,
150407,Santo António da Charneca,2024,,,,1,0,1,,,,10073,6804,67.55,70,1.03,69,1.01,,,ADN,94,1.38,,B.E.,340,5,,CH,1416,20.81,,E,13,0.19,,IL,274,4.03,,JPP,6,0.09,,L,262,3.85,,MPT.A,6,0.09,,,,,,ND,14,0.21,,PAN,187,2.75,,PCP-PEV,590,8.67,,PCTP/MRPP,30,0.44,,,,,,PPD/PSD.CDS-PP.PPM,1079,15.86,,,,,,PS,2313,33.99,,PTP,7,0.1,,R.I.R.,16,0.24,,VP,18,0.26,
150409,Alto do Seixalinho Santo André e Verderena,2024,,,,1,0,1,,,,35703,23787,66.62,275,1.16,274,1.15,,,ADN,265,1.11,,B.E.,1497,6.29,,CH,3900,16.4,,E,24,0.1,,IL,928,3.9,,JPP,15,0.06,,L,1007,4.23,,MPT.A,21,0.09,,,,,,ND,60,0.25,,PAN,559,2.35,,PCP-PEV,2633,11.07,,PCTP/MRPP,112,0.47,,,,,,PPD/PSD.CDS-PP.PPM,2682,11.28,,,,,,PS,9403,39.53,,PTP,13,0.05,,R.I.R.,68,0.29,,VP,51,0.21,
150410,Barreiro e Lavradio,2024,,,,1,0,1,,,,19053,13030,68.39,139,1.07,124,0.95,,,ADN,159,1.22,,B.E.,860,6.6,,CH,2118,16.25,,E,13,0.1,,IL,498,3.82,,JPP,5,0.04,,L,623,4.78,,MPT.A,5,0.04,,,,,,ND,29,0.22,,PAN,330,2.53,,PCP-PEV,1504,11.54,,PCTP/MRPP,51,0.39,,,,,,PPD/PSD.CDS-PP.PPM,1704,13.08,,,,,,PS,4814,36.95,,PTP,12,0.09,,R.I.R.,21,0.16,,VP,21,0.16,
150411,Palhais e Coina,2024,,,,1,0,1,,,,3232,2459,76.08,33,1.34,26,1.06,,,ADN,37,1.5,,B.E.,129,5.25,,CH,517,21.02,,E,0,0,,IL,137,5.57,,JPP,3,0.12,,L,93,3.78,,MPT.A,2,0.08,,,,,,ND,9,0.37,,PAN,70,2.85,,PCP-PEV,297,12.08,,PCTP/MRPP,13,0.53,,,,,,PPD/PSD.CDS-PP.PPM,390,15.86,,,,,,PS,686,27.9,,PTP,0,0,,R.I.R.,14,0.57,,VP,3,0.12,
150501,Azinheira dos Barros e São Mamede do Sádão,2024,,,,1,0,1,,,,491,332,67.62,2,0.6,10,3.01,,,ADN,3,0.9,,B.E.,23,6.93,,CH,55,16.57,,E,0,0,,IL,2,0.6,,JPP,1,0.3,,L,6,1.81,,MPT.A,0,0,,,,,,ND,3,0.9,,PAN,3,0.9,,PCP-PEV,42,12.65,,PCTP/MRPP,8,2.41,,,,,,PPD/PSD.CDS-PP.PPM,19,5.72,,,,,,PS,154,46.39,,PTP,0,0,,R.I.R.,0,0,,VP,1,0.3,
150503,Melides,2024,,,,1,0,1,,,,1324,840,63.44,14,1.67,6,0.71,,,ADN,18,2.14,,B.E.,48,5.71,,CH,117,13.93,,E,2,0.24,,IL,21,2.5,,JPP,3,0.36,,L,27,3.21,,MPT.A,1,0.12,,,,,,ND,3,0.36,,PAN,8,0.95,,PCP-PEV,101,12.02,,PCTP/MRPP,5,0.6,,,,,,PPD/PSD.CDS-PP.PPM,203,24.17,,,,,,PS,258,30.71,,PTP,0,0,,R.I.R.,3,0.36,,VP,2,0.24,
150505,Carvalhal,2024,,,,1,0,1,,,,1106,659,59.58,12,1.82,9,1.37,,,ADN,13,1.97,,B.E.,56,8.5,,CH,154,23.37,,E,1,0.15,,IL,25,3.79,,JPP,2,0.3,,L,15,2.28,,MPT.A,1,0.15,,,,,,ND,2,0.3,,PAN,15,2.28,,PCP-PEV,70,10.62,,PCTP/MRPP,5,0.76,,,,,,PPD/PSD.CDS-PP.PPM,113,17.15,,,,,,PS,164,24.89,,PTP,0,0,,R.I.R.,2,0.3,,VP,0,0,
150506,Grândola e Santa Margarida da Serra,2024,,,,1,0,1,,,,8840,5783,65.42,95,1.64,37,0.64,,,ADN,70,1.21,,B.E.,363,6.28,,CH,1160,20.06,,E,8,0.14,,IL,221,3.82,,JPP,5,0.09,,L,161,2.78,,MPT.A,3,0.05,,,,,,ND,17,0.29,,PAN,108,1.87,,PCP-PEV,743,12.85,,PCTP/MRPP,48,0.83,,,,,,PPD/PSD.CDS-PP.PPM,887,15.34,,,,,,PS,1832,31.68,,PTP,3,0.05,,R.I.R.,16,0.28,,VP,6,0.1,
150601,Alhos Vedros,2024,,,,1,0,1,,,,13917,9627,69.17,115,1.19,100,1.04,,,ADN,134,1.39,,B.E.,742,7.71,,CH,2285,23.74,,E,8,0.08,,IL,438,4.55,,JPP,6,0.06,,L,371,3.85,,MPT.A,13,0.14,,,,,,ND,35,0.36,,PAN,255,2.65,,PCP-PEV,1032,10.72,,PCTP/MRPP,62,0.64,,,,,,PPD/PSD.CDS-PP.PPM,1055,10.96,,,,,,PS,2903,30.15,,PTP,11,0.11,,R.I.R.,43,0.45,,VP,19,0.2,
150603,Moita,2024,,,,1,0,1,,,,16104,10829,67.24,135,1.25,99,0.91,,,ADN,169,1.56,,B.E.,639,5.9,,CH,2723,25.15,,E,12,0.11,,IL,474,4.38,,JPP,16,0.15,,L,392,3.62,,MPT.A,7,0.06,,,,,,ND,23,0.21,,PAN,263,2.43,,PCP-PEV,1072,9.9,,PCTP/MRPP,60,0.55,,,,,,PPD/PSD.CDS-PP.PPM,1407,12.99,,,,,,PS,3276,30.25,,PTP,8,0.07,,R.I.R.,36,0.33,,VP,18,0.17,
150607,Baixa da Banheira e Vale da Amoreira,2024,,,,1,0,1,,,,26743,15262,57.07,148,0.97,178,1.17,,,ADN,166,1.09,,B.E.,992,6.5,,CH,3188,20.89,,E,22,0.14,,IL,458,3,,JPP,19,0.12,,L,408,2.67,,MPT.A,10,0.07,,,,,,ND,45,0.29,,PAN,387,2.54,,PCP-PEV,1836,12.03,,PCTP/MRPP,109,0.71,,,,,,PPD/PSD.CDS-PP.PPM,1317,8.63,,,,,,PS,5897,38.64,,PTP,11,0.07,,R.I.R.,33,0.22,,VP,38,0.25,
150608,Gaio-Rosário e Sarilhos Pequenos,2024,,,,1,0,1,,,,2043,1594,78.02,18,1.13,8,0.5,,,ADN,7,0.44,,B.E.,67,4.2,,CH,313,19.64,,E,4,0.25,,IL,79,4.96,,JPP,0,0,,L,55,3.45,,MPT.A,3,0.19,,,,,,ND,2,0.13,,PAN,34,2.13,,PCP-PEV,246,15.43,,PCTP/MRPP,9,0.56,,,,,,PPD/PSD.CDS-PP.PPM,192,12.05,,,,,,PS,544,34.13,,PTP,0,0,,R.I.R.,10,0.63,,VP,3,0.19,
150701,Canha,2024,,,,1,0,1,,,,1145,710,62.01,9,1.27,8,1.13,,,ADN,22,3.1,,B.E.,22,3.1,,CH,146,20.56,,E,0,0,,IL,16,2.25,,JPP,0,0,,L,13,1.83,,MPT.A,0,0,,,,,,ND,3,0.42,,PAN,6,0.85,,PCP-PEV,31,4.37,,PCTP/MRPP,4,0.56,,,,,,PPD/PSD.CDS-PP.PPM,148,20.85,,,,,,PS,278,39.15,,PTP,0,0,,R.I.R.,2,0.28,,VP,2,0.28,
150704,Sarilhos Grandes,2024,,,,1,0,1,,,,2668,1774,66.49,17,0.96,14,0.79,,,ADN,26,1.47,,B.E.,100,5.64,,CH,475,26.78,,E,2,0.11,,IL,98,5.52,,JPP,4,0.23,,L,44,2.48,,MPT.A,3,0.17,,,,,,ND,2,0.11,,PAN,36,2.03,,PCP-PEV,147,8.29,,PCTP/MRPP,6,0.34,,,,,,PPD/PSD.CDS-PP.PPM,274,15.45,,,,,,PS,519,29.26,,PTP,2,0.11,,R.I.R.,4,0.23,,VP,1,0.06,
150709,Atalaia e Alto Estanqueiro-Jardia,2024,,,,1,0,1,,,,4512,3050,67.6,42,1.38,32,1.05,,,ADN,49,1.61,,B.E.,152,4.98,,CH,758,24.85,,E,1,0.03,,IL,213,6.98,,JPP,4,0.13,,L,86,2.82,,MPT.A,1,0.03,,,,,,ND,10,0.33,,PAN,76,2.49,,PCP-PEV,121,3.97,,PCTP/MRPP,18,0.59,,,,,,PPD/PSD.CDS-PP.PPM,581,19.05,,,,,,PS,889,29.15,,PTP,3,0.1,,R.I.R.,11,0.36,,VP,3,0.1,
150710,Montijo e Afonsoeiro,2024,,,,1,0,1,,,,33230,21908,65.93,264,1.21,179,0.82,,,ADN,343,1.57,,B.E.,1215,5.55,,CH,5290,24.15,,E,24,0.11,,IL,1509,6.89,,JPP,14,0.06,,L,897,4.09,,MPT.A,24,0.11,,,,,,ND,43,0.2,,PAN,541,2.47,,PCP-PEV,909,4.15,,PCTP/MRPP,75,0.34,,,,,,PPD/PSD.CDS-PP.PPM,4703,21.47,,,,,,PS,5758,26.28,,PTP,15,0.07,,R.I.R.,50,0.23,,VP,55,0.25,
150711,Pegões,2024,,,,1,0,1,,,,2834,1813,63.97,23,1.27,27,1.49,,,ADN,42,2.32,,B.E.,69,3.81,,CH,587,32.38,,E,7,0.39,,IL,65,3.59,,JPP,3,0.17,,L,33,1.82,,MPT.A,4,0.22,,,,,,ND,6,0.33,,PAN,21,1.16,,PCP-PEV,78,4.3,,PCTP/MRPP,9,0.5,,,,,,PPD/PSD.CDS-PP.PPM,375,20.68,,,,,,PS,439,24.21,,PTP,2,0.11,,R.I.R.,17,0.94,,VP,6,0.33,
150802,Palmela,2024,,,,1,0,1,,,,15955,11160,69.95,134,1.2,128,1.15,,,ADN,199,1.78,,B.E.,769,6.89,,CH,2252,20.18,,E,20,0.18,,IL,663,5.94,,JPP,8,0.07,,L,530,4.75,,MPT.A,7,0.06,,,,,,ND,30,0.27,,PAN,298,2.67,,PCP-PEV,631,5.65,,PCTP/MRPP,57,0.51,,,,,,PPD/PSD.CDS-PP.PPM,2374,21.27,,,,,,PS,2988,26.77,,PTP,5,0.04,,R.I.R.,44,0.39,,VP,23,0.21,
150803,Pinhal Novo,2024,,,,1,0,1,,,,23456,15952,68.01,227,1.42,157,0.98,,,ADN,239,1.5,,B.E.,1089,6.83,,CH,3717,23.3,,E,15,0.09,,IL,940,5.89,,JPP,20,0.13,,L,754,4.73,,MPT.A,14,0.09,,,,,,ND,40,0.25,,PAN,464,2.91,,PCP-PEV,1172,7.35,,PCTP/MRPP,93,0.58,,,,,,PPD/PSD.CDS-PP.PPM,2330,14.61,,,,,,PS,4574,28.67,,PTP,21,0.13,,R.I.R.,44,0.28,,VP,42,0.26,
150804,Quinta do Anjo,2024,,,,1,0,1,,,,11928,8464,70.96,108,1.28,61,0.72,,,ADN,141,1.67,,B.E.,528,6.24,,CH,1961,23.17,,E,13,0.15,,IL,546,6.45,,JPP,4,0.05,,L,423,5,,MPT.A,13,0.15,,,,,,ND,17,0.2,,PAN,255,3.01,,PCP-PEV,510,6.03,,PCTP/MRPP,40,0.47,,,,,,PPD/PSD.CDS-PP.PPM,1594,18.83,,,,,,PS,2204,26.04,,PTP,2,0.02,,R.I.R.,31,0.37,,VP,13,0.15,
150806,Poceirão e Marateca,2024,,,,1,0,1,,,,7081,4278,60.42,42,0.98,61,1.43,,,ADN,89,2.08,,B.E.,156,3.65,,CH,1546,36.14,,E,6,0.14,,IL,155,3.62,,JPP,4,0.09,,L,80,1.87,,MPT.A,5,0.12,,,,,,ND,15,0.35,,PAN,80,1.87,,PCP-PEV,255,5.96,,PCTP/MRPP,32,0.75,,,,,,PPD/PSD.CDS-PP.PPM,614,14.35,,,,,,PS,1094,25.57,,PTP,10,0.23,,R.I.R.,18,0.42,,VP,16,0.37,
150901,Abela,2024,,,,1,0,1,,,,700,496,70.86,11,2.22,5,1.01,,,ADN,8,1.61,,B.E.,19,3.83,,CH,71,14.31,,E,0,0,,IL,4,0.81,,JPP,0,0,,L,7,1.41,,MPT.A,0,0,,,,,,ND,1,0.2,,PAN,5,1.01,,PCP-PEV,111,22.38,,PCTP/MRPP,11,2.22,,,,,,PPD/PSD.CDS-PP.PPM,81,16.33,,,,,,PS,162,32.66,,PTP,0,0,,R.I.R.,0,0,,VP,0,0,
150902,Alvalade,2024,,,,1,0,1,,,,1501,941,62.69,20,2.13,11,1.17,,,ADN,13,1.38,,B.E.,43,4.57,,CH,201,21.36,,E,0,0,,IL,20,2.13,,JPP,1,0.11,,L,13,1.38,,MPT.A,1,0.11,,,,,,ND,4,0.43,,PAN,5,0.53,,PCP-PEV,196,20.83,,PCTP/MRPP,8,0.85,,,,,,PPD/PSD.CDS-PP.PPM,133,14.13,,,,,,PS,267,28.37,,PTP,1,0.11,,R.I.R.,4,0.43,,VP,0,0,
150903,Cercal,2024,,,,1,0,1,,,,2603,1661,63.81,30,1.81,24,1.44,,,ADN,33,1.99,,B.E.,102,6.14,,CH,325,19.57,,E,3,0.18,,IL,55,3.31,,JPP,1,0.06,,L,40,2.41,,MPT.A,1,0.06,,,,,,ND,3,0.18,,PAN,37,2.23,,PCP-PEV,189,11.38,,PCTP/MRPP,22,1.32,,,,,,PPD/PSD.CDS-PP.PPM,233,14.03,,,,,,PS,551,33.17,,PTP,2,0.12,,R.I.R.,5,0.3,,VP,5,0.3,
150904,Ermidas-Sado,2024,,,,1,0,1,,,,1712,1042,60.86,10,0.96,10,0.96,,,ADN,16,1.54,,B.E.,61,5.85,,CH,210,20.15,,E,1,0.1,,IL,28,2.69,,JPP,4,0.38,,L,22,2.11,,MPT.A,1,0.1,,,,,,ND,1,0.1,,PAN,20,1.92,,PCP-PEV,145,13.92,,PCTP/MRPP,12,1.15,,,,,,PPD/PSD.CDS-PP.PPM,151,14.49,,,,,,PS,343,32.92,,PTP,2,0.19,,R.I.R.,3,0.29,,VP,2,0.19,
150907,Santo André,2024,,,,1,0,1,,,,9108,6155,67.58,110,1.79,58,0.94,,,ADN,113,1.84,,B.E.,455,7.39,,CH,1235,20.06,,E,5,0.08,,IL,306,4.97,,JPP,9,0.15,,L,251,4.08,,MPT.A,10,0.16,,,,,,ND,11,0.18,,PAN,151,2.45,,PCP-PEV,385,6.26,,PCTP/MRPP,31,0.5,,,,,,PPD/PSD.CDS-PP.PPM,1219,19.81,,,,,,PS,1774,28.82,,PTP,6,0.1,,R.I.R.,16,0.26,,VP,10,0.16,
150910,São Francisco da Serra,2024,,,,1,0,1,,,,623,426,68.38,4,0.94,6,1.41,,,ADN,5,1.17,,B.E.,23,5.4,,CH,60,14.08,,E,1,0.23,,IL,12,2.82,,JPP,0,0,,L,15,3.52,,MPT.A,0,0,,,,,,ND,2,0.47,,PAN,8,1.88,,PCP-PEV,56,13.15,,PCTP/MRPP,4,0.94,,,,,,PPD/PSD.CDS-PP.PPM,107,25.12,,,,,,PS,122,28.64,,PTP,0,0,,R.I.R.,0,0,,VP,1,0.23,
150912,Santiago do Cacém S.Cruz e S.Bartolomeu da Serra,2024,,,,1,0,1,,,,6654,4421,66.44,93,2.1,40,0.9,,,ADN,93,2.1,,B.E.,268,6.06,,CH,647,14.63,,E,5,0.11,,IL,240,5.43,,JPP,3,0.07,,L,145,3.28,,MPT.A,6,0.14,,,,,,ND,7,0.16,,PAN,64,1.45,,PCP-PEV,436,9.86,,PCTP/MRPP,20,0.45,,,,,,PPD/PSD.CDS-PP.PPM,950,21.49,,,,,,PS,1379,31.19,,PTP,1,0.02,,R.I.R.,17,0.38,,VP,7,0.16,
150913,São Domingos e Vale de Água,2024,,,,1,0,1,,,,1081,702,64.94,10,1.42,18,2.56,,,ADN,14,1.99,,B.E.,28,3.99,,CH,130,18.52,,E,1,0.14,,IL,14,1.99,,JPP,1,0.14,,L,9,1.28,,MPT.A,0,0,,,,,,ND,2,0.28,,PAN,8,1.14,,PCP-PEV,134,19.09,,PCTP/MRPP,16,2.28,,,,,,PPD/PSD.CDS-PP.PPM,90,12.82,,,,,,PS,221,31.48,,PTP,1,0.14,,R.I.R.,5,0.71,,VP,0,0,
151002,Amora,2024,,,,1,0,1,,,,42214,26822,63.54,300,1.12,292,1.09,,,ADN,394,1.47,,B.E.,1454,5.42,,CH,5266,19.63,,E,34,0.13,,IL,1241,4.63,,JPP,27,0.1,,L,989,3.69,,MPT.A,23,0.09,,,,,,ND,71,0.26,,PAN,671,2.5,,PCP-PEV,2028,7.56,,PCTP/MRPP,132,0.49,,,,,,PPD/PSD.CDS-PP.PPM,4365,16.27,,,,,,PS,9398,35.04,,PTP,21,0.08,,R.I.R.,67,0.25,,VP,49,0.18,
151005,Corroios,2024,,,,1,0,1,,,,43437,30539,70.31,353,1.16,309,1.01,,,ADN,522,1.71,,B.E.,1654,5.42,,CH,5757,18.85,,E,29,0.09,,IL,1830,5.99,,JPP,20,0.07,,L,1392,4.56,,MPT.A,24,0.08,,,,,,ND,68,0.22,,PAN,844,2.76,,PCP-PEV,1909,6.25,,PCTP/MRPP,110,0.36,,,,,,PPD/PSD.CDS-PP.PPM,5864,19.2,,,,,,PS,9717,31.82,,PTP,20,0.07,,R.I.R.,66,0.22,,VP,51,0.17,
151006,Fernão Ferro,2024,,,,1,0,1,,,,19678,14312,72.73,186,1.3,163,1.14,,,ADN,274,1.91,,B.E.,706,4.93,,CH,3554,24.83,,E,17,0.12,,IL,1097,7.66,,JPP,13,0.09,,L,558,3.9,,MPT.A,9,0.06,,,,,,ND,36,0.25,,PAN,371,2.59,,PCP-PEV,664,4.64,,PCTP/MRPP,43,0.3,,,,,,PPD/PSD.CDS-PP.PPM,2631,18.38,,,,,,PS,3919,27.38,,PTP,8,0.06,,R.I.R.,40,0.28,,VP,23,0.16,
151007,Seixal Arrentela e Aldeia de Paio Pires,2024,,,,1,0,1,,,,39826,26794,67.28,340,1.27,291,1.09,,,ADN,383,1.43,,B.E.,1590,5.93,,CH,5544,20.69,,E,27,0.1,,IL,1504,5.61,,JPP,23,0.09,,L,1190,4.44,,MPT.A,26,0.1,,,,,,ND,73,0.27,,PAN,753,2.81,,PCP-PEV,2720,10.15,,PCTP/MRPP,146,0.54,,,,,,PPD/PSD.CDS-PP.PPM,3736,13.94,,,,,,PS,8303,30.99,,PTP,28,0.1,,R.I.R.,61,0.23,,VP,56,0.21,
151101,Sesimbra (Castelo),2024,,,,1,0,1,,,,17926,12453,69.47,192,1.54,129,1.04,,,ADN,196,1.57,,B.E.,742,5.96,,CH,2480,19.91,,E,20,0.16,,IL,794,6.38,,JPP,13,0.1,,L,580,4.66,,MPT.A,15,0.12,,,,,,ND,22,0.18,,PAN,300,2.41,,PCP-PEV,783,6.29,,PCTP/MRPP,57,0.46,,,,,,PPD/PSD.CDS-PP.PPM,2404,19.3,,,,,,PS,3660,29.39,,PTP,9,0.07,,R.I.R.,42,0.34,,VP,15,0.12,
151102,Sesimbra (Santiago),2024,,,,1,0,1,,,,4226,2550,60.34,32,1.25,29,1.14,,,ADN,41,1.61,,B.E.,115,4.51,,CH,440,17.25,,E,2,0.08,,IL,112,4.39,,JPP,3,0.12,,L,109,4.27,,MPT.A,7,0.27,,,,,,ND,6,0.24,,PAN,51,2,,PCP-PEV,222,8.71,,PCTP/MRPP,11,0.43,,,,,,PPD/PSD.CDS-PP.PPM,483,18.94,,,,,,PS,874,34.27,,PTP,7,0.27,,R.I.R.,4,0.16,,VP,2,0.08,
